,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
5329,1027145554,From Portland to Portugal: World Sketch Tour (Canceled),Painting,Art,USD,2011-04-10,5000.0,2011-02-09 00:25:57,35.0,canceled,2,US,35.0,35.0,5000.0
5330,1027147281,University Circle: Creating a Sense of Place,Film & Video,Film & Video,USD,2012-09-12,35000.0,2012-07-14 02:28:40,5801.12,failed,45,US,5801.12,5801.12,35000.0
5331,1027158021,STORY SQUAD! Heroes of Literacy! Smart Fun! BOOM!,Kids,Music,USD,2014-10-06,3500.0,2014-08-25 20:11:31,3915.0,successful,82,US,3915.0,3915.0,3500.0
5332,1027159767,Down State Left Musicals,Theater,Theater,USD,2013-10-17,11000.0,2013-09-12 19:48:53,11600.0,successful,72,US,11600.0,11600.0,11000.0
5333,1027161492,Waddle Slide - An App for iPhone and Android,Video Games,Games,USD,2011-04-24,1000.0,2011-03-17 03:19:59,16.0,failed,3,US,16.0,16.0,1000.0
5334,1027165828,Make/100: World Map Wire Art,Sculpture,Art,GBP,2017-05-07,2000.0,2017-04-07 01:51:22,1062.0,failed,10,GB,0.0,1365.48,2571.52
5335,1027165866,Little Magdeline (Film),Romance,Film & Video,USD,2014-11-14,400000.0,2014-10-02 23:56:38,666.0,failed,18,US,666.0,666.0,400000.0
5336,1027171292,Black Sun: Revolutionary Solar Collector,Technology,Technology,USD,2013-12-26,30000.0,2013-11-26 02:07:24,8390.0,failed,90,US,8390.0,8390.0,30000.0
5337,1027176754,Die Fette Wutz,Restaurants,Food,EUR,2017-02-10,150000.0,2016-12-13 19:24:17,50.0,failed,1,DE,0.0,53.15,159435.39
5338,1027178880,Kevilyn's start.,Art,Art,USD,2015-06-08,545.0,2015-05-04 19:42:03,0.0,failed,0,US,0.0,0.0,545.0
5339,1027179253,RIOT1394 - World | Graffiti-Book,Mixed Media,Art,EUR,2017-07-08,9500.0,2017-06-08 09:50:33,12089.0,successful,192,DE,280.49,13799.6,10844.25
5340,1027182615,The Uncanny Alley,Horror,Film & Video,USD,2014-06-29,12000.0,2014-05-30 18:20:18,12500.0,successful,132,US,12500.0,12500.0,12000.0
5341,1027191890,Echo Stains Live,Indie Rock,Music,USD,2015-01-31,1000.0,2015-01-01 07:56:10,21.0,failed,2,US,21.0,21.0,1000.0
5342,1027196538,Unconditional Love,Comedy,Film & Video,GBP,2015-01-16,300.0,2014-12-17 13:26:22,75.0,failed,5,GB,117.4,113.8,455.21
5343,1027215749,Unlock Your Skin's Beauty with Puruskin Derma Roller Kits!,Accessories,Fashion,USD,2017-01-23,10000.0,2016-12-12 23:13:29,3703.0,failed,98,US,689.0,3703.0,10000.0
5344,1027216188,Ben Garcia - Country Music Breakout Hispanic Artist,Country & Folk,Music,USD,2015-01-16,25000.0,2014-12-17 17:42:43,0.0,failed,0,US,0.0,0.0,25000.0
5345,1027220157,"""The Party"":Debut Studio Album By Stella Nøva",Indie Rock,Music,USD,2016-11-05,3500.0,2016-10-03 07:06:46,310.0,failed,7,US,10.0,310.0,3500.0
5346,1027220566,12 for '12 (3.0): Dangerous Games Novels,Fiction,Publishing,USD,2012-06-18,10000.0,2012-05-16 21:15:41,18001.87,successful,389,US,18001.87,18001.87,10000.0
5347,1027242401,Fishing on Facebook: A Writing Yoga Memoir,Nonfiction,Publishing,USD,2011-12-05,1000.0,2011-11-23 15:48:29,1102.0,successful,39,US,1102.0,1102.0,1000.0
5348,1027263169,California Drought Solution Database,Software,Technology,USD,2016-07-24,17000.0,2016-05-25 15:25:48,500.0,failed,1,US,500.0,500.0,17000.0
5349,1027265164,Smart Home Energy Saver and Generator,Hardware,Technology,EUR,2016-03-24,45000.0,2016-03-08 16:23:45,1.0,failed,1,NL,1.1,1.12,50192.96
5350,102726964,Pretty Girl Package,Fiction,Publishing,USD,2017-09-07,5000.0,2017-07-09 20:38:48,0.0,failed,0,US,0.0,0.0,5000.0
5351,1027270396,We make the future,Fashion,Fashion,CAD,2013-12-11,20000.0,2013-11-11 09:03:28,8958.42,failed,60,CA,8549.42,8407.71,18770.53
5352,1027271061,Faery Doorways Magazine,Periodicals,Publishing,USD,2015-09-03,2000.0,2015-08-20 23:42:45,275.0,failed,10,US,275.0,275.0,2000.0
5353,1027275369,Help Parker Brown make his first solo album,Music,Music,USD,2016-05-21,3800.0,2016-04-21 16:14:28,5077.0,successful,0,"N,0""",,5077.0,3800.0
5354,1027288150,Ash and Adam's Podcast!,Webseries,Film & Video,USD,2012-04-21,500.0,2012-03-22 00:16:46,0.0,failed,0,US,0.0,0.0,500.0
5355,1027293716,Dale of Merchants: The Guild of Extraordinary Traders,Tabletop Games,Games,USD,2015-07-31,14000.0,2015-07-02 20:27:22,20859.6,successful,749,US,20859.6,20859.6,14000.0
5356,1027295850,"All Natural, Gourmet Cotton Candy in over 100 Flavors!",Food,Food,USD,2013-11-17,10000.0,2013-10-18 16:34:43,2928.0,failed,55,US,2928.0,2928.0,10000.0
5357,1027298226,Evoleros Fitness,Shorts,Film & Video,USD,2017-02-13,10000.0,2017-01-14 04:13:27,55.0,canceled,3,US,55.0,55.0,10000.0
5358,1027313199,Shirts and items for everyone to remember,Product Design,Design,USD,2012-09-17,700.0,2012-08-07 00:11:24,20.0,failed,1,US,20.0,20.0,700.0
5359,1027315721,I left my 'WATCH' in San Francisco...,Product Design,Design,USD,2012-10-10,15000.0,2012-09-12 17:02:24,25663.0,successful,100,US,25663.0,25663.0,15000.0
5360,1027340857,"Kickstart ""Finder's Keepers"" the movie (Canceled)",Narrative Film,Film & Video,USD,2012-03-12,6582.0,2012-01-15 01:27:05,115.0,canceled,2,US,115.0,115.0,6582.0
5361,1027355870,Printmaking Special Artist Residency at Arquetopia,Art,Art,USD,2014-07-02,2700.0,2014-06-18 00:50:15,2720.0,successful,33,US,2720.0,2720.0,2700.0
5362,1027357082,Jeremy Caywood - First Full Length Album,Indie Rock,Music,USD,2014-07-26,4500.0,2014-06-23 06:27:54,2600.0,failed,64,US,2600.0,2600.0,4500.0
5363,1027359084,Watch Out for That Car,Documentary,Film & Video,USD,2013-06-14,170000.0,2013-04-15 21:10:06,52.0,failed,4,US,52.0,52.0,170000.0
5364,1027366102,"IN THE NAME OF ART, I AM NOTHING & EVERYTHING",Conceptual Art,Art,GBP,2017-04-25,9000.0,2017-02-24 13:10:39,1642.0,failed,15,GB,0.0,2124.6,11645.21
5365,102737445,Help to complete my biography,Nonfiction,Publishing,USD,2015-03-06,2500.0,2015-02-19 00:52:29,0.0,failed,0,US,0.0,0.0,2500.0
5366,1027391370,Writing in Pictures -- The Comic Zine for Unpublished Comics,Publishing,Publishing,USD,2011-03-28,1400.0,2011-02-16 04:03:00,371.0,failed,9,US,371.0,371.0,1400.0
5367,1027424768,King of Kings Bicycle Playing Cards Printed by USPCC,Tabletop Games,Games,USD,2013-08-25,15000.0,2013-07-26 22:59:54,15684.8,successful,369,US,15684.8,15684.8,15000.0
5368,1027425030,"It's OLIVER! It's STEAMPUNK! Please sir, Kickstart our Show!",Theater,Theater,USD,2013-11-26,5000.0,2013-10-30 18:54:23,5397.0,successful,93,US,5397.0,5397.0,5000.0
5369,1027439926,"Ezy-Wrecking bar! Get the job done...quicker,easier,smarter",Product Design,Design,AUD,2015-10-15,145000.0,2015-09-15 05:56:18,280.0,failed,2,AU,198.56,203.19,105224.96
5370,1027441074,Ruby Unleashed,Comedy,Film & Video,USD,2017-06-20,1000.0,2017-06-07 18:24:04,33.0,failed,3,US,22.0,33.0,1000.0
5371,1027443160,PUSHING THE LINE,Comedy,Film & Video,USD,2015-12-20,2500.0,2015-11-20 03:57:47,225.0,failed,6,US,225.0,225.0,2500.0
5372,1027449963,María Bonita Documental,Documentary,Film & Video,MXN,2017-06-18,75000.0,2017-05-14 01:02:47,76075.0,successful,65,MX,5.31,4215.85,4156.28
5373,1027453911,Lamanche Urban Farm,Food,Food,USD,2011-09-22,4000.0,2011-08-23 17:49:52,4425.0,successful,84,US,4425.0,4425.0,4000.0
5374,1027457246,LET'S SING,Kids,Music,USD,2014-07-20,159000.0,2014-06-18 05:25:04,851.0,failed,25,US,851.0,851.0,159000.0
5375,1027458856,Numenera: Strand,Science Fiction,Film & Video,SEK,2015-03-04,290000.0,2015-02-02 21:47:33,338988.0,successful,708,SE,40913.21,40441.89,34597.54
5376,1027461789,STENCIL LEGACY T-SHIRTS,Apparel,Fashion,USD,2017-09-24,2500.0,2017-08-25 19:02:30,33.0,failed,1,US,0.0,33.0,2500.0
5377,1027463356,Mean looking men with adorable puppies,Photobooks,Photography,USD,2014-10-02,5000.0,2014-09-02 18:32:55,0.0,failed,0,US,0.0,0.0,5000.0
5378,1027465171,Grandma's Pantry (Canceled),Food,Food,USD,2015-10-28,5000.0,2015-09-28 20:06:19,1.0,canceled,1,US,1.0,1.0,5000.0
5379,1027467281,"""Shades of Pink"" One girl Idle group to rule them all!",Documentary,Film & Video,USD,2014-04-18,150000.0,2014-03-19 17:55:16,80.0,failed,2,US,80.0,80.0,150000.0
5380,1027470105,"Ikou ze! ""Let's Go!""",Shorts,Film & Video,USD,2011-08-13,850.0,2011-07-24 03:47:16,975.0,successful,12,US,975.0,975.0,850.0
5381,1027481790,The Amazing T.k's Suburban Nightmares,Video Games,Games,USD,2018-02-04,3500.0,2017-12-06 02:21:28,1315.0,live,7,US,1725.0,1315.0,3500.0
5382,1027482190,Upstart new book set to rock science world!,Publishing,Publishing,GBP,2016-03-12,2600.0,2016-02-20 18:42:36,24.0,undefined,0,"N,0""",,34.77,3766.64
5383,1027488061,Cabelo Cosmetics,Ready-to-wear,Fashion,USD,2015-06-13,1500.0,2015-05-14 02:21:23,0.0,failed,0,US,0.0,0.0,1500.0
5384,1027490655,Gaming/Vlogs/Music/Art : YOUTUBE CHANNEL,Comedy,Film & Video,USD,2018-01-06,2000.0,2017-12-07 01:34:32,0.0,live,0,US,0.0,0.0,2000.0
5385,1027492045,NorthernSouthernTees,Apparel,Fashion,USD,2015-03-15,750.0,2015-02-13 22:45:10,25.0,failed,1,US,25.0,25.0,750.0
5386,1027494593,Tinker's Treasury at Crypticon Seattle!,Fashion,Fashion,USD,2014-03-30,1200.0,2014-02-28 22:16:38,197.0,failed,7,US,197.0,197.0,1200.0
5387,1027499040,"GOVERRE - a chic, spill-proof, portable, stemless wine glass",Design,Design,USD,2014-02-15,100000.0,2014-01-16 17:00:02,41542.0,failed,491,US,41542.0,41542.0,100000.0
5388,1027500883,What the Hell?!!: A Documentary on HELL,Documentary,Film & Video,USD,2011-07-19,25000.0,2011-05-20 04:51:05,0.0,failed,0,US,0.0,0.0,25000.0
5389,1027505386,Colourful Creations (Canceled),Painting,Art,GBP,2015-07-20,600.0,2015-06-18 12:46:12,0.0,canceled,0,GB,0.0,0.0,928.48
5390,1027508797,Its A Rib Thing,Food Trucks,Food,GBP,2015-05-30,25000.0,2015-04-30 23:26:11,100.0,failed,2,GB,153.39,153.31,38328.27
5391,1027515787,Con Nuestros Propios Esfuerzos (English Translation),Translations,Publishing,USD,2016-04-22,5000.0,2016-02-22 21:31:17,150.0,failed,4,US,150.0,150.0,5000.0
5392,1027518008,love of figs + love of chocolate = fab figs!,Food,Food,USD,2013-09-09,25000.0,2013-08-14 16:17:01,1901.0,failed,30,US,1901.0,1901.0,25000.0
5393,1027518099,TMTLAB - A short film based on a children's book (Canceled),Animation,Film & Video,USD,2014-01-31,70000.0,2014-01-01 15:47:28,100.0,canceled,1,US,100.0,100.0,70000.0
5394,102752491,Soul Bound,Fiction,Publishing,USD,2013-07-25,10500.0,2013-06-25 07:07:46,3.0,failed,3,US,3.0,3.0,10500.0
5395,1027525272,Elana Gleason in Recital on September 27th,Music,Music,USD,2014-09-13,650.0,2014-08-08 16:35:40,2573.0,successful,61,US,2573.0,2573.0,650.0
5396,1027527532,The Cheer Institute is Heading To Nationals!!,Performances,Dance,USD,2017-04-15,2500.0,2017-03-13 23:28:02,11.0,failed,2,US,0.0,11.0,2500.0
5397,102753123,Space Cadet. The Film.,Narrative Film,Film & Video,USD,2011-10-24,37000.0,2011-09-24 02:09:39,4527.13,failed,53,US,4527.13,4527.13,37000.0
5398,1027534585,"1st Lactose Free Ready to Drink ""Butter"" Coffee with Ghee",Drinks,Food,CAD,2016-10-06,30000.0,2016-09-06 20:49:08,534.67,failed,15,CA,19.26,402.89,22605.68
5399,1027538957,Groovebox Studios Presents Nathan Kalish,Indie Rock,Music,USD,2014-01-12,1200.0,2013-12-16 18:32:22,1286.0,successful,51,US,1286.0,1286.0,1200.0
5400,1027543814,Arcana Rising: An Urban Fantasy Roleplaying Game,Tabletop Games,Games,USD,2013-05-24,1000.0,2013-04-24 01:45:05,1681.0,successful,91,US,1681.0,1681.0,1000.0
5401,1027544503,The Wrong Kind of Muslim: An Untold Story of Persecution,Nonfiction,Publishing,USD,2012-07-05,6000.0,2012-06-01 17:37:55,15114.86,successful,305,US,15114.86,15114.86,6000.0
5402,1027550524,Bullet Book - Carnet Bullet,Publishing,Publishing,EUR,2017-04-16,1000.0,2017-03-17 14:13:03,86.0,failed,5,FR,50.39,92.0,1069.8
5403,1027555266,Hydro Puppy,Product Design,Design,USD,2014-08-27,3000.0,2014-07-28 20:59:51,0.0,failed,0,US,0.0,0.0,3000.0
5404,10275572,20 cities | 20 mosaic maps,Digital Art,Art,EUR,2015-08-20,350.0,2015-07-21 17:17:58,1230.0,successful,22,NL,1331.51,1387.56,394.83
5405,1027571016,Raptured Apparel,Apparel,Fashion,USD,2016-06-09,3000.0,2016-05-10 00:16:25,1.0,failed,1,US,1.0,1.0,3000.0
5406,1027583123,CHINGU - new american | korean inspired,Food Trucks,Food,USD,2014-08-27,40000.0,2014-06-28 17:44:39,11425.0,failed,69,US,11425.0,11425.0,40000.0
5407,1027590221,Kiri - The Anonymous Computer,Software,Technology,GBP,2016-06-19,20000.0,2016-05-20 23:27:42,2950.0,failed,62,GB,4284.7,4042.7,27408.15
5408,1027596089,Winter Armor- Finest winter wear possible,Fashion,Fashion,HKD,2017-09-06,156000.0,2017-08-07 16:59:28,21090.0,failed,34,HK,525.62,2701.21,19980.53
5409,1027597283,Third Editions Books: your ultimate gamer library,Video Games,Games,EUR,2016-09-28,100000.0,2016-08-29 18:30:36,139296.0,successful,2044,FR,14686.15,155467.76,111609.63
5410,1027603690,The Sky is the Limit,Tabletop Games,Games,EUR,2016-01-11,2500.0,2015-12-12 22:59:01,2525.0,successful,49,NL,2760.32,2755.8,2728.51
5411,1027613317,Calling on God: Prayer Booth Ministry,Public Art,Art,USD,2015-08-28,6000.0,2015-07-29 23:00:03,6.0,failed,2,US,6.0,6.0,6000.0
5412,1027621154,Year of the Possum: The Green Grass Cloggers' 40th,Documentary,Film & Video,USD,2011-09-10,2750.0,2011-07-12 20:49:20,3170.5,successful,52,US,3170.5,3170.5,2750.0
5413,1027622318,Late Night @ North Texas - Season 1,Film & Video,Film & Video,USD,2012-11-07,3100.0,2012-10-08 22:43:11,3120.0,successful,59,US,3120.0,3120.0,3100.0
5414,1027634028,Knights of Kev'Lar - Issue 2,Comic Books,Comics,USD,2017-09-13,1000.0,2017-08-14 21:00:09,1419.0,successful,45,US,382.0,1419.0,1000.0
5415,1027637974,TAMAGEAR WINTER TECH SKI JACKET - Mountain Technical Gear,Apparel,Fashion,USD,2016-01-03,20000.0,2015-12-04 23:00:58,3745.0,failed,28,US,3745.0,3745.0,20000.0
5416,1027646788,Space Valley,Video Games,Games,USD,2017-04-26,51723.0,2017-02-25 20:59:04,46.0,failed,2,US,45.0,46.0,51723.0
5417,1027655906,Sacred Geometry for little ones,Children's Books,Publishing,USD,2017-06-25,10000.0,2017-05-26 03:14:08,25.0,failed,1,US,25.0,25.0,10000.0
5418,1027658185,A Devil's Tale: The whispering ring,Tabletop Games,Games,GBP,2017-04-18,2000.0,2017-03-19 17:45:09,60.0,canceled,3,GB,74.39,76.67,2555.65
5419,1027659536,Heimwaechter - Neighbourhood protects,Hardware,Technology,EUR,2017-09-17,40000.0,2017-08-18 15:33:02,1200.0,failed,11,DE,800.88,1435.32,47844.03
5420,1027668328,Wizard's Academy,Tabletop Games,Games,GBP,2015-04-17,30000.0,2015-03-18 18:00:35,42295.0,successful,679,GB,62701.8,63533.67,45064.67
5421,1027670641,The Unjust & Us  -  A Love Letter to Your Killer (Canceled),Documentary,Film & Video,CAD,2014-12-05,30000.0,2014-11-05 02:35:27,4237.0,canceled,33,CA,3754.46,3718.62,26329.65
5422,1027675677,"MONSTER OF THE SKY - Mythic Tale of Love, Revenge, Closure",Animation,Film & Video,USD,2013-02-22,25000.0,2013-01-15 18:10:48,29370.0,successful,333,US,29370.0,29370.0,25000.0
5423,1027679440,"""Wroclaw Melody"" music video",Music,Music,EUR,2015-02-08,500.0,2015-01-29 22:21:37,2.0,failed,1,NL,2.27,2.28,569.05
5424,1027689533,THRALL - Customizable Tabletop Card Game (Canceled),Tabletop Games,Games,USD,2015-06-17,1260.0,2015-05-18 16:24:16,602.0,canceled,11,US,602.0,602.0,1260.0
5425,1027702373,Realm Hunter: Quest for the Eternity Cube,Fiction,Publishing,USD,2013-01-08,9000.0,2012-11-10 01:13:11,350.0,failed,4,US,350.0,350.0,9000.0
5426,1027708808,"Join Us & We to Record debut ""Love & Lust""",Music,Music,USD,2011-08-03,5000.0,2011-07-04 06:32:40,405.0,failed,7,US,405.0,405.0,5000.0
5427,1027718470,Be Dog-On,Product Design,Design,USD,2015-10-24,25000.0,2015-09-24 00:50:55,1.0,failed,1,US,1.0,1.0,25000.0
5428,1027721189,YoungBoard-The world’s first real solar electric skateboard,DIY Electronics,Technology,EUR,2016-06-27,25000.0,2016-05-28 18:52:06,25000.0,successful,14,DE,27967.71,27837.47,27837.47
5429,1027724396,Let me paint your Twitter Avatar & Favorite Tweet for the Twitter Diary 2010 Exhibit!,Painting,Art,USD,2010-02-15,2500.0,2010-01-01 03:37:51,165.0,failed,4,US,165.0,165.0,2500.0
5430,1027728171,Alyce Metallo's Second Album,Faith,Music,USD,2015-08-19,40000.0,2015-06-20 12:17:59,41583.0,successful,98,US,41583.0,41583.0,40000.0
5431,102773076,Where is my father?,Nonfiction,Publishing,USD,2016-03-31,3000.0,2016-03-01 14:58:22,291.0,failed,8,US,291.0,291.0,3000.0
5432,1027739962,Robogaia 2D Robotic Obstacle Detector,Hardware,Technology,USD,2014-10-06,39999.0,2014-08-27 02:36:26,2456.0,failed,24,US,2456.0,2456.0,39999.0
5433,1027742503,Zach & Prescott (Canceled),Webseries,Film & Video,USD,2013-07-08,45000.0,2013-06-08 03:00:44,1590.0,canceled,26,US,1590.0,1590.0,45000.0
5434,1027744614,My Ellen Degeneres Christmas Card (Play Video Below),Public Art,Art,USD,2014-08-22,5.0,2014-07-23 17:20:04,31.0,successful,3,US,31.0,31.0,5.0
5435,1027749111,Phone Swap,Shorts,Film & Video,USD,2013-08-01,1500.0,2013-07-15 23:02:40,1635.0,successful,26,US,1635.0,1635.0,1500.0
5436,1027749506,Wooden Robots - New music from Dave Wermers,Country & Folk,Music,USD,2013-03-28,500.0,2013-02-26 02:01:48,500.0,successful,12,US,500.0,500.0,500.0
5437,1027758812,Imagine a dating site for addicts & sponsors. Sponsorfinder,Web,Technology,USD,2015-08-01,20588.0,2015-07-08 17:04:24,5.0,failed,1,US,5.0,5.0,20588.0
5438,102776005,Dognuts - The incredibly simple dog leash,Design,Design,USD,2016-09-12,10000.0,2016-07-14 03:18:49,820.0,failed,22,US,490.0,820.0,10000.0
5439,1027763594,Daja Vu in The New York International Fringe Festival,Theater,Theater,USD,2011-08-19,4000.0,2011-07-23 01:51:00,4021.03,successful,67,US,4021.03,4021.03,4000.0
5440,1027764341,Ragtag Needs Robots!,Film & Video,Film & Video,USD,2012-11-11,80000.0,2012-09-30 23:44:15,84762.02,successful,957,US,84762.02,84762.02,80000.0
5441,102776884,The Table of Ancients,Film & Video,Film & Video,USD,2011-11-27,100000.0,2011-09-28 17:24:09,0.0,failed,0,US,0.0,0.0,100000.0
5442,102777002,Ferrocious: the ferrofluid sculpture that dances to sound,Product Design,Design,USD,2013-04-26,5000.0,2013-03-27 00:26:19,15528.0,successful,126,US,15528.0,15528.0,5000.0
5443,1027778208,Wheezy Kaufman ABC Coloring Book,Illustration,Art,USD,2017-03-25,500.0,2017-03-05 01:52:54,18.0,failed,1,US,0.0,18.0,500.0
5444,1027784577,Autobiography of The Gentle Bearman of EMO.,Nonfiction,Publishing,CAD,2014-05-22,3150.0,2014-04-22 04:35:38,0.0,failed,0,CA,0.0,0.0,2889.64
5445,1027785158,Tic-Tac-Bullshit! (Canceled),Tabletop Games,Games,USD,2014-12-06,10000.0,2014-11-03 21:13:47,3787.0,canceled,72,US,3787.0,3787.0,10000.0
5446,1027786962,Original Art Cards & Paintings to brighten your day!,Painting,Art,USD,2015-08-04,800.0,2015-07-05 21:34:58,61.0,failed,4,US,61.0,61.0,800.0
5447,1027790802,"The Levicle Bike: for fun, for commuting, for everywhere",Product Design,Design,NZD,2015-11-08,25000.0,2015-10-14 21:51:34,28260.0,successful,76,NZ,18832.12,18454.91,16326.0
5448,1027804912,Création d'une marque !,Apparel,Fashion,EUR,2016-07-16,200.0,2016-06-06 18:44:37,0.0,failed,0,FR,0.0,0.0,220.28
5449,1027818514,Our dream is to help build dreams!,Civic Design,Design,USD,2014-11-10,5000.0,2014-10-27 21:06:06,1300.0,failed,16,US,1300.0,1300.0,5000.0
5450,1027826950,BakTrax--Low Back Traction That Works!,Gadgets,Technology,USD,2017-06-13,7500.0,2017-05-23 05:56:30,0.0,failed,0,US,0.0,0.0,7500.0
5451,1027833039,Mutant: Elysium - rollspel om mänsklighetens sista dagar,Tabletop Games,Games,SEK,2016-11-10,50000.0,2016-10-20 09:54:27,584348.0,successful,718,SE,29621.21,64615.25,5528.83
5452,1027833950,"Sunrise Sunset, a screenplay by Christopher Stacy",Drama,Film & Video,USD,2015-06-17,100000.0,2015-05-19 21:33:11,330.0,failed,8,US,330.0,330.0,100000.0
5453,1027834368,Mermaid Fanny Packs,Fashion,Fashion,CAD,2016-11-03,1000.0,2016-10-12 17:46:21,400.0,failed,7,CA,0.0,297.77,744.44
5454,1027834457,Print Release of 13 Treasures - Book Three,Fiction,Publishing,USD,2012-05-03,500.0,2012-04-03 03:53:39,650.0,successful,21,US,650.0,650.0,500.0
5455,1027836619,"A NEW13 MONTH CALENDER (MORE ACCURATE, EFFICIENT, AND IDEAL)",Calendars,Publishing,USD,2015-05-02,100.0,2015-04-02 08:51:45,0.0,failed,0,US,0.0,0.0,100.0
5456,1027853389,Zero and One - Friendship and Forgiveness,Children's Books,Publishing,USD,2015-02-03,6000.0,2014-12-05 17:00:45,671.0,failed,11,US,671.0,671.0,6000.0
5457,102785661,Kristal Label Barware,Product Design,Design,USD,2014-08-13,9500.0,2014-07-14 02:34:29,5.0,failed,1,US,5.0,5.0,9500.0
5458,10278585,iRMimic - Making TV Simple Again!,Gadgets,Technology,USD,2016-08-01,75000.0,2016-06-30 23:37:48,1350.0,failed,8,US,960.0,1350.0,75000.0
5459,1027865749,GoBoards - take a whiteboard with you.,Product Design,Design,NZD,2016-10-14,40000.0,2016-09-12 22:59:15,4976.0,failed,19,NZ,1253.41,3530.08,28376.84
5460,1027873011,The Book of Beasts: A Monster and Demon-themed artbook,Illustration,Art,USD,2013-04-19,800.0,2013-03-20 01:47:51,1461.0,successful,61,US,1461.0,1461.0,800.0
5461,1027884194,Jacqueline's first piano solo album!,Classical Music,Music,HKD,2017-06-04,60000.0,2017-05-14 18:28:30,66490.0,successful,54,HK,2798.43,8527.97,7695.56
5462,1027900794,Project 5 Underwear Fall Collection,Fashion,Fashion,USD,2015-05-14,13500.0,2015-04-09 23:29:24,2711.0,failed,95,US,2711.0,2711.0,13500.0
5463,1027902230,Megan Prescott: Dumbbells and Donuts,Documentary,Film & Video,GBP,2016-07-22,8000.0,2016-06-22 11:39:52,1789.0,failed,58,GB,2437.21,2342.7,10476.0
5464,1027907322,UberIT Pro App,Apps,Technology,USD,2017-11-24,50000.0,2017-10-25 17:07:43,0.0,failed,0,US,0.0,0.0,50000.0
5465,1027909300,Cap-Stop Magnetic Bottle Opener,Woodworking,Crafts,USD,2016-11-17,7500.0,2016-10-18 17:19:03,10368.0,successful,157,US,5106.0,10368.0,7500.0
5466,1027913103,/Myoòt/,Shorts,Film & Video,USD,2016-01-16,420.0,2015-12-16 03:27:39,889.0,successful,22,US,889.0,889.0,420.0
5467,1027914034,Bebé PODPants: The Next BIG Thing In Infant Clothing,Childrenswear,Fashion,USD,2014-10-25,7000.0,2014-09-17 05:43:26,266.0,canceled,8,US,266.0,266.0,7000.0
5468,1027914228,JJ Heller's FIRST Full-Length Christmas Album,Music,Music,USD,2016-08-21,30000.0,2016-07-22 00:30:46,81071.0,successful,2089,US,5066.0,81071.0,30000.0
5469,1027922207,The Geek Store,Technology,Technology,USD,2014-06-29,150000.0,2014-04-30 16:50:28,11.0,failed,3,US,11.0,11.0,150000.0
5470,1027930641,DISNEYLAND- and its deepest and darkest secrets (Canceled),Documentary,Film & Video,USD,2015-09-15,20000.0,2015-08-26 22:10:46,0.0,canceled,0,US,0.0,0.0,20000.0
5471,1027934952,"Monitor,TV,SolarPanel,Slat adjustable cart/dolly",Gadgets,Technology,USD,2016-07-27,3300000.0,2016-07-20 23:06:52,0.0,failed,0,US,0.0,0.0,3300000.0
5472,1027939866,Shirts Inspired by Star Wars and...Home Alone?,Fashion,Fashion,USD,2012-12-01,300.0,2012-11-17 20:51:42,1284.0,successful,51,US,1284.0,1284.0,300.0
5473,1027942406,"Tonald Drump: Make Amagica Great, Again! (RPG)",Video Games,Games,USD,2016-09-17,10000.0,2016-08-18 21:02:29,197.0,failed,13,US,5.0,197.0,10000.0
5474,1027942418,Before I Leave,Shorts,Film & Video,USD,2016-04-04,2500.0,2016-03-03 06:56:53,4500.0,successful,27,US,4500.0,4500.0,2500.0
5475,1027942734,Clark: A gonzomentary art series (Canceled),Webseries,Film & Video,USD,2010-12-10,1000.0,2010-11-10 04:59:21,0.0,canceled,0,US,0.0,0.0,1000.0
5476,1027948584,Artist Expansion Takes Chicago,Public Art,Art,USD,2012-02-13,600.0,2012-01-11 18:50:56,5.0,failed,1,US,5.0,5.0,600.0
5477,1027953561,Fund Grey Faction Colourless set into true novel,Children's Books,Publishing,GBP,2014-10-31,500.0,2014-10-03 20:22:46,2.0,failed,2,GB,3.24,3.19,798.47
5478,1027955118,Make the new record REVOLUTIONARY ROAD.,Indie Rock,Music,USD,2012-05-11,3500.0,2012-04-19 20:40:26,700.0,failed,18,US,700.0,700.0,3500.0
5479,1027960067,Lightning In The Hand,Shorts,Film & Video,USD,2013-08-24,15000.0,2013-07-15 16:45:37,17326.0,successful,138,US,17326.0,17326.0,15000.0
5480,1027967867,Mental Trip,Film & Video,Film & Video,USD,2012-06-22,10000.0,2012-04-24 03:34:20,2955.0,failed,36,US,2955.0,2955.0,10000.0
5481,1028003261,"Caravan's First Hafla June 22, 2012!! Yaaay!!",Dance,Dance,USD,2012-05-29,700.0,2012-05-08 23:48:41,345.0,failed,13,US,345.0,345.0,700.0
5482,1028008131,A 2D SideScroller RPG Made by YOU (Canceled),Video Games,Games,USD,2015-01-01,20000.0,2014-12-02 22:02:51,9.0,canceled,2,US,9.0,9.0,20000.0
5483,1028020088,"""Rawhide -- Wind and Fire""",Film & Video,Film & Video,USD,2013-07-19,75000.0,2013-06-07 11:01:15,0.0,failed,0,US,0.0,0.0,75000.0
5484,1028026144,"Free All-In-One eMail, Social Media, File share inbox | Nili",Web,Technology,CAD,2015-01-02,14250.0,2014-11-03 22:07:40,2052.0,failed,7,CA,1821.79,1756.55,12198.25
